page_id,title,founder_pattern,founder_pattern_numeric,idea_pattern,idea_pattern_numeric,structural_advantage,structural_advantage_numeric,asymmetric_signal,asymmetric_signal_numeric,methods,notes
255101d8-0eba-81bf-9a14-ca7dac89eb3d,Limy AI,,20,,28,,24,,4,,skipped_already_filled
255101d8-0eba-8102-b3cf-ed9e069dbe9c,Sign in with Ethereum | siwe.eth,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81fb-9f73-ed7dd4558c90,Adoptionbegins,,16,,26,,20,,3,,skipped_already_filled
255101d8-0eba-810f-a370-c169b6147e29,Baselayer,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-8130-8c33-efbf40919f2d,ZERA (Zera Labs),,21,,30,,27,,3,,skipped_already_filled
255101d8-0eba-812a-b55d-fc7b244e456b,Main Street,,22,,30,,28,,4,,skipped_already_filled
255101d8-0eba-81fd-936a-c217468cb42c,Coras,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-8142-8859-c1dbd5d0f3ef,TAngraFx,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-815a-b597-c5686bb045b5,Rensa,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81c0-a30a-cdfc6ebdbeee,"goblind.xyz (""blind"" launchpad)",,22,,29,,27,,4,,skipped_already_filled
255101d8-0eba-8132-bab8-fefd729ea526,goearli (Earli Inc.),,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-812e-838a-d5c1ce51fbee,CAPSULE,,16,,26,,22,,2,,skipped_already_filled
255101d8-0eba-816b-a5e3-d1638c393811,ETHZilla,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-8168-aa88-cc619c6fba8b,Tickr,,20,,27,,27,,3,,skipped_already_filled
255101d8-0eba-81a6-bc62-ca6cce66c0a8,cside,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81f3-b376-e17cb28a03e0,DigiPaga,,20,,26,,22,,3,,skipped_already_filled
255101d8-0eba-8126-809b-c863ab68b08e,Unitas Labs,,21,,29,,27,,3,,skipped_already_filled
255101d8-0eba-81fb-af49-ee8717f0503c,BNB Network Company (BNC),,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81e5-88fa-d67ec1ed77b8,BitBit,,20,,30,,27,,5,,skipped_already_filled
255101d8-0eba-81d2-b530-c172766ff354,Gild,,21,,27,,24,,3,,skipped_already_filled
255101d8-0eba-814d-b577-d2d84fd53f98,Workloop AI,,21,,26,,23,,4,,skipped_already_filled
255101d8-0eba-81f0-9d76-c9d90aacdc4e,ELDÆON INC.,,20,,27,,26,,3,,skipped_already_filled
255101d8-0eba-813c-9538-c557c3ad29c5,SentientLabs,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-811c-8f27-c852b9e678f3,Robata,,18,,28,,27,,3,,skipped_already_filled
255101d8-0eba-81a7-9411-e0d149034889,Membit,,20,,27,,27,,4,,skipped_already_filled
255101d8-0eba-812a-877d-e1eda12cda7e,MoveMint,,16,,22,,21,,1,,skipped_already_filled
255101d8-0eba-81e1-bd73-e9c9e6a0ab0c,LuxaraPay Wallet,,12,,16,,12,,1,,skipped_already_filled
255101d8-0eba-812b-a20b-ed6d4512bc6d,heavenscout,,20,,27,,26,,4,,skipped_already_filled
255101d8-0eba-815a-9be3-c10e1233d2f2,Fluora,,21,,32,,27,,4,,skipped_already_filled
255101d8-0eba-817b-b652-d7771c516483,gmonads.com,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-810d-8be0-c009acf615ec,ProtoLayer,,21,,29,,27,,3,,skipped_already_filled
255101d8-0eba-817e-9cca-ddfd890e9fc5,Prophet Arena,,20,,29,,26,,3,,skipped_already_filled
255101d8-0eba-81dd-a8cc-d238952ced88,River (@river_wip),,20,,27,,23,,4,,skipped_already_filled
255101d8-0eba-812b-9ad7-e0397851955c,Recharted,,20,,24,,20,,3,,skipped_already_filled
255101d8-0eba-81cf-9bc5-e1f77f146f2b,HLP3,,17,,29,,26,,2,,skipped_already_filled
255101d8-0eba-8152-8d4c-f82ca91cfbb0,Convoke,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81a0-93eb-dc5de3cdba83,Ritser Labs / Panthalia,,21,,29,,27,,4,,skipped_already_filled
255101d8-0eba-8148-8fdf-e17cfe61c711,EVMFair,,17,,26,,21,,2,,skipped_already_filled
255101d8-0eba-812d-81a7-c5af0dd80f5c,Enactic,,21,,28,,27,,4,,skipped_already_filled
255101d8-0eba-8183-9dfb-cb818859f48f,Modu (askModuAI),,20,,28,,24,,3,,skipped_already_filled
255101d8-0eba-810c-966c-e0799a38fccf,Tokola ltd,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81a3-b73e-c7a65ed03703,Gamicard,,15,,23,,21,,4,,skipped_already_filled
255101d8-0eba-81f2-8d1e-f09db4f6f80c,FlowbyGoogle,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-819c-93d8-cb54270dad68,oko.fun,,20,,27,,22,,4,,skipped_already_filled
255101d8-0eba-81d2-8aa0-f906f8be6577,Mecka,,18,,28,,26,,3,,skipped_already_filled
255101d8-0eba-8178-bb9e-f11911413574,ReScienceLab,,20,,27,,20,,2,,skipped_already_filled
255101d8-0eba-812d-b7ed-d83f37bcd37d,Eimi,,20,,28,,24,,4,,skipped_already_filled
255101d8-0eba-81ae-b552-d7e90d2bc570,Stupido,,20,,24,,18,,4,,skipped_already_filled
255101d8-0eba-8116-8845-ee1b2cb5081d,Turiya | spiritual AI companion,,20,,29,,22,,3,,skipped_already_filled
255101d8-0eba-818a-8285-d59a278eb337,Mirrornet,,16,,27,,22,,2,,skipped_already_filled
255101d8-0eba-81d3-b115-d50dfc5e9ead,FluxPay,,20,,24,,21,,4,,skipped_already_filled
255101d8-0eba-81bc-8d3a-f4f6c74b3d03,DirectorySF,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-811a-8dda-d7c8b1e6132d,Auralo,,17,,27,,26,,2,,skipped_already_filled
255101d8-0eba-8120-aa7a-c785644495ed,Upheaval,,17,,22,,23,,3,,skipped_already_filled
255101d8-0eba-816f-9173-dfb6520d6161,MagicSwap,,20,,26,,24,,3,,skipped_already_filled
255101d8-0eba-8145-98a5-d0006d3c723f,WhyPhy Labs,,19,,27,,21,,3,,skipped_already_filled
255101d8-0eba-81da-a257-e0b7ceecc1fc,Lithos,,16,,26,,23,,2,,skipped_already_filled
255101d8-0eba-819a-b782-e711b018814c,Lightcone,,23,,28,,26,,4,,skipped_already_filled
255101d8-0eba-819c-938e-dd35bfe1d063,Loom Protocol,,17,,28,,26,,2,,skipped_already_filled
255101d8-0eba-81bf-bd4b-c2e16237decd,Finish Line (@PlayFinishLine),,21,,28,,25,,2,,skipped_already_filled
255101d8-0eba-81fc-96a0-faadc84e51a9,Shoppy,,15,,26,,22,,2,,skipped_already_filled
255101d8-0eba-81d5-bcb9-c03a3cc08a37,SemiLiquid,,15,,26,,24,,1,,skipped_already_filled
255101d8-0eba-81e2-9722-d9b457eb2974,Piggy Wallet,,21,,27,,25,,4,,skipped_already_filled
255101d8-0eba-8122-bbc3-d5358ab4396c,Aleph (@Alephfi),,19,,27,,28,,3,,skipped_already_filled
255101d8-0eba-8157-b2d1-f6f3ea34cff5,Buzz Base,,20,,28,,24,,3,,skipped_already_filled
255101d8-0eba-812c-b2ed-cbe58c1e710f,n+1 (@nplusonecoin),,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-8175-bb8a-e592abb765c3,Synapse Markets,,18,,27,,26,,3,,skipped_already_filled
255101d8-0eba-8198-9e19-e3b3e5858ef5,ATH (AllTimeHighsX),,17,,20,,17,,4,,skipped_already_filled
255101d8-0eba-8167-8ed3-e91eb68374c4,Infinite Magic,,16,,27,,26,,1,,skipped_already_filled
255101d8-0eba-81c5-a703-dee1e111ab19,ArmoreX,,15,,26,,22,,1,,skipped_already_filled
255101d8-0eba-812b-bd1a-c5553c80a206,backr.fun,,16,,27,,22,,2,,skipped_already_filled
255101d8-0eba-81a6-b663-ec16a66f6a30,Sky on Solana,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81df-94fb-d1e083512f21,grail,,20,,28,,27,,3,,skipped_already_filled
255101d8-0eba-8104-8796-c67d62fa309a,Probook AI,,21,,28,,27,,5,,skipped_already_filled
255101d8-0eba-8119-91b8-e1eaf28eaa33,Halo,,16,,27,,26,,2,,skipped_already_filled
255101d8-0eba-81ba-94db-f500d9c2c164,covenant (@covenant_ai),,21,,30,,26,,4,,skipped_already_filled
255101d8-0eba-81ea-9bf4-fc911861454a,Izit,,16,,24,,21,,2,,skipped_already_filled
255101d8-0eba-810d-a7be-ecac010c6a15,RysoAI,,14,,22,,19,,1,,skipped_already_filled
255101d8-0eba-816c-bab4-f045be2e190f,General Biological,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-812e-aea0-f970b9cf0e78,gethappymedium,,-1,,-1,,-1,,-1,,skipped_already_filled
255101d8-0eba-81ee-8f46-fed74b79a27b,GeniusNet.ai,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-81eb-9aec-d555749d62d8,horswap,,18,,17,,14,,2,,skipped_already_filled
250101d8-0eba-817c-abbc-e7d96d8849e2,ArbBets,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-8143-a239-fac5934667ee,modulr.cloud / UndChain (decentralized OS for robotics),,22,,28,,26,,4,,skipped_already_filled
250101d8-0eba-81a6-b97b-e707f6e6ef71,AnchorX,,21,,31,,29,,4,,skipped_already_filled
250101d8-0eba-810d-9504-e5dc9f314dc0,SeaWallet.ai 🌊,,17,,27,,20,,3,,skipped_already_filled
250101d8-0eba-813b-8748-f8e84dc38f64,"Taolor Labs ⚡ (τ , τ)",,20,,28,,25,,3,,skipped_already_filled
250101d8-0eba-81b8-85fb-ef400330abb0,14.ai,,24,,30,,27,,4,,skipped_already_filled
250101d8-0eba-8114-b687-f30800d576cb,Adaptive Security,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-81f0-acf5-fe8f86be7824,SuperReturn AI,,19,,28,,27,,3,,skipped_already_filled
250101d8-0eba-81e7-af16-fc091bbe6045,MarketLens,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-81ff-8655-d83c68963588,Concordia MCP,,19,,30,,25,,3,,skipped_already_filled
250101d8-0eba-8173-bcc2-c6e607d529f8,MuleRun,,17,,28,,27,,4,,skipped_already_filled
250101d8-0eba-81b6-bfb8-d43990ec90a2,Backroom,,21,,30,,28,,4,,skipped_already_filled
250101d8-0eba-812a-944c-cfcf9732672a,Meld.io,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-816c-ab92-c86e65c35b13,Flavo (@flavo_ai),,18,,25,,22,,3,,skipped_already_filled
250101d8-0eba-811f-a05f-f85f1f254cc3,iterate,,24,,30,,27,,4,,skipped_already_filled
250101d8-0eba-817e-a5ba-e9437061ad29,Sonatic,,20,,27,,25,,3,,skipped_already_filled
250101d8-0eba-8194-b179-db22d1f18b6c,Poggio,,21,,28,,25,,4,,skipped_already_filled
250101d8-0eba-81d0-9b95-c353e8360eb8,General Proximity (@proxbio),,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-81d0-975f-e3207739c0ff,HashStrategy,,17,,28,,25,,3,,skipped_already_filled
250101d8-0eba-8134-a3c6-f096aead21b8,Cryopets,,24,,30,,27,,4,,skipped_already_filled
250101d8-0eba-81ad-be7c-f40e8856cab8,CritiqBase,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-8116-ae43-dbf368b433b2,fireplace,,19,,26,,23,,4,,skipped_already_filled
250101d8-0eba-8157-a616-e5a833e1d978,Ezra AI Labs,,18,,30,,27,,4,,skipped_already_filled
250101d8-0eba-818b-b932-fec94166a6f4,Caishen,,20,,30,,26,,3,,skipped_already_filled
250101d8-0eba-8149-9f27-d100f0906111,Hellas,,22,,29,,27,,3,,skipped_already_filled
250101d8-0eba-812c-9fd2-d402f5d0f1e6,Solana Reserve,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-8127-a5e4-f3cf6e3de885,Torch (TorchHealth),,24,,28,,26,,4,,skipped_already_filled
250101d8-0eba-81b2-a4c1-d0a36dd6e6af,Colossus,,22,,30,,27,,4,,skipped_already_filled
250101d8-0eba-8153-a1ea-ea685d06889a,Endeva,,20,,26,,24,,4,,skipped_already_filled
250101d8-0eba-81d4-b938-fa266bf159b1,Germina Labs,,20,,24,,22,,3,,skipped_already_filled
250101d8-0eba-8168-97ae-dcbd7a7d33ba,Shor (YC S25),,22,,31,,28,,4,,skipped_already_filled
250101d8-0eba-811b-9bb7-c2e53d9405be,BRRR – Blockchain Reconciliation and Remittance Record,,20,,28,,27,,4,,skipped_already_filled
250101d8-0eba-815a-b8d5-e599d87e7a06,Legora,,22,,30,,28,,2,,skipped_already_filled
250101d8-0eba-8138-b4e6-ee7d58582474,Tiles (@tilesdotrun),,19,,27,,24,,3,,skipped_already_filled
250101d8-0eba-812b-8ff7-d3d2ff86ddbc,http.fun (@httpdotfun),,15,,20,,15,,3,,skipped_already_filled
250101d8-0eba-81aa-92c6-dd9fe6935976,Official Brown House,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-8186-b0c8-e0886f83e182,General Intelligence Company,,22,,30,,27,,4,,skipped_already_filled
250101d8-0eba-815b-8266-fa5eec098508,z.ink,,22,,30,,29,,4,,skipped_already_filled
250101d8-0eba-817a-ae10-edadc7af54d8,PayZero,,19,,26,,26,,3,,skipped_already_filled
250101d8-0eba-81bb-8262-c40bf2ede7c1,✶ Asari,,24,,27,,26,,3,,skipped_already_filled
250101d8-0eba-818a-b520-f8c0ff1adda4,Split,,15,,25,,22,,1,,skipped_already_filled
250101d8-0eba-81cd-a8f6-e2d8a37b847b,HodlHer,,15,,26,,24,,3,,skipped_already_filled
250101d8-0eba-8126-bc8c-c89ebb6f10eb,OTC Layer,,14,,20,,18,,2,,skipped_already_filled
250101d8-0eba-814d-b85d-ef3923567bfa,Torus / Web3Auth,,0,,0,,0,,0,,skipped_already_filled
250101d8-0eba-81ad-87e2-d67ec758e58d,Zylu Finance,,17,,24,,22,,3,,skipped_already_filled
250101d8-0eba-811a-819b-fa6b6756be2b,Lessful,,11,,14,,12,,1,,skipped_already_filled
250101d8-0eba-810b-b9cc-de2ecebb21cf,giv.fun,,14,,20,,18,,1,,skipped_already_filled
250101d8-0eba-81bb-abdb-eb22d8e7d80c,Link,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-814f-a4a9-c8dcf195b1d4,Send it ⚡ (@senditfun),,15,,22,,18,,3,,skipped_already_filled
250101d8-0eba-819c-a6ec-ccad30c1f28f,Natural (@naturalpay),,22,,27,,26,,3,,skipped_already_filled
250101d8-0eba-81e9-bb1d-dc6e75e2a20d,Orchard,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-8175-a2de-dd732b131d39,nof1,,22,,27,,24,,3,,skipped_already_filled
250101d8-0eba-8145-bf80-d54e615833b8,DeVoid,,-1,,-1,,-1,,-1,,skipped_already_filled
250101d8-0eba-81d8-9317-d5c1c3bd5bde,Sonder,,18,,27,,22,,3,,skipped_already_filled
250101d8-0eba-81e5-8582-c4d68c21adcd,Destroy Robots,,22,,28,,22,,3,,skipped_already_filled
250101d8-0eba-81f6-a8ae-d078b66a84c5,Zyto,,15,,27,,22,,3,,skipped_already_filled
24e101d8-0eba-8159-bc20-d9b7540f5389,Strategic ETH Reserve (SΞR),,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-81d3-a3e4-d7c1d9b2dd5d,Finora AI – 한국,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8110-a534-d71075c57935,nilGPT,,21,,29,,28,,4,,skipped_already_filled
24e101d8-0eba-818a-a807-e1a30595ce19,Wellows,,21,,27,,25,,4,,skipped_already_filled
24e101d8-0eba-81e1-b762-ed1571ce0e8b,JobSnaps,,19,,22,,20,,3,,skipped_already_filled
24e101d8-0eba-81ef-84a1-f158bbf76268,Opacity,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8166-af7e-e558cdaf110a,Koah (@koahlabs),,19,,27,,24,,4,,skipped_already_filled
24e101d8-0eba-812c-8e30-f83979fe78e4,Hard-Pc.pl,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-814b-a3fd-f57b89bf9408,Shelby,,22,,30,,30,,4,,skipped_already_filled
24e101d8-0eba-81e9-9c6f-ed66398c9187,Julienne,,20,,27,,22,,3,,skipped_already_filled
24e101d8-0eba-81a6-add9-f21408a943cc,PolyAlertHub - Polymarket Alerts & Insights,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-81d0-913e-dc16e4fe0a8f,The Best Website Ever (BWEsolana),,18,,28,,22,,4,,skipped_already_filled
24e101d8-0eba-8131-a368-d69ff7a440ab,Zygo,,17,,27,,24,,3,,skipped_already_filled
24e101d8-0eba-81d0-878b-e10f53c37927,Snipoo.fun,,15,,26,,20,,3,,skipped_already_filled
24e101d8-0eba-810f-8d1a-c467313a538a,SnowX,,20,,28,,26,,3,,skipped_already_filled
24e101d8-0eba-81d9-8c60-c40a270a910b,wplace,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8182-b83b-fa4e2c373297,Hydrate Labs,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-81c0-b5f8-ef1060ac9f14,Praxis,,19,,30,,28,,3,,skipped_already_filled
24e101d8-0eba-813f-964e-fe996cc7556a,JamZig,,21,,28,,25,,4,,skipped_already_filled
24e101d8-0eba-818b-a736-e0adc7480176,Ario,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-811e-8063-d30877a556f5,Loosh AI,,23,,30,,27,,4,,skipped_already_filled
24e101d8-0eba-81ce-a9af-f7ed3d13cd83,HashDive - Polymarket Analytics,,19,,26,,20,,3,,skipped_already_filled
24e101d8-0eba-814b-9900-cfa9e0e53e07,Bitcredit Protocol,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-81f7-8a55-c0cf3de22436,GrowKaito,,20,,27,,22,,3,,skipped_already_filled
24e101d8-0eba-8107-8df8-f1223725e56f,Tiempo de Descuento,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-815d-b253-df6bfac59995,Datalab,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8155-94c1-e089e7fef294,Vulcan Elements,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-815c-87d4-f18ee8f70b57,Aleph,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8177-a746-df8158a8585f,BiomeAI,,20,,32,,27,,4,,skipped_already_filled
24e101d8-0eba-812e-80b7-fc2fe05cf803,Melon Cash,,10,,18,,12,,1,,skipped_already_filled
24e101d8-0eba-8151-89f7-e27d8f243240,Tako,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8177-b4c7-c70c4e74495b,Fused (@Fused_io),,24,,30,,28,,4,,skipped_already_filled
24e101d8-0eba-816a-aa3f-d1bdecb4de73,Yarm,,22,,32,,28,,4,,skipped_already_filled
24e101d8-0eba-81d4-a79f-e3cd8ec75a8f,Parchment,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8184-b451-f63a4338af9b,ip Info,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8128-931f-c2de81baf363,Canton Wallet,,17,,25,,24,,3,,skipped_already_filled
24e101d8-0eba-8187-a034-caad3f6d7332,letsBAG,,19,,26,,24,,3,,skipped_already_filled
24e101d8-0eba-81e8-aee8-f5b23359f43d,Corridor,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8156-bbe9-d47bdd09f1a9,Circuit ($CIRCUIT),,18,,27,,24,,3,,skipped_already_filled
24e101d8-0eba-81ef-945e-e3b9af204bc6,project beta,,22,,28,,24,,3,,skipped_already_filled
24e101d8-0eba-818b-942e-ec7ddda5799c,Kizzy Cult,,19,,26,,24,,3,,skipped_already_filled
24e101d8-0eba-8102-bd33-c6c7a1021108,TrueFlow,,2,,1,,1,,0,,skipped_already_filled
24e101d8-0eba-81bb-9970-c19f80f8f0d1,Arc,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8112-a96e-e70a21169605,TRaiLHEADS,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8154-a249-d6f519c59edf,Prediqs,,15,,26,,20,,3,,skipped_already_filled
24e101d8-0eba-8106-9384-d5605cab6a6b,Misapplied Sciences,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-81ce-82ff-e41fb98830e8,MiroMindAI,,20,,30,,27,,4,,skipped_already_filled
24e101d8-0eba-81c3-85ff-e4eb86313eca,craig (@craigtools),,19,,27,,24,,4,,skipped_already_filled
24e101d8-0eba-81e2-8d2e-d67493f9dcc7,Maximor AI,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8144-85fb-cf4581479a72,socii,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8139-b782-d15d5b496f25,Dreamcast (@trydreamcast),,21,,27,,20,,2,,skipped_already_filled
24e101d8-0eba-819c-9b12-c01512cbb3e9,SpaceFox,,18,,26,,24,,2,,skipped_already_filled
24e101d8-0eba-8170-8bc2-d2aef3b556e8,OpenLabel,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-81bc-b404-fe12cb7cb7d4,Monk,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8115-aa16-cec0b239e483,Feeling Lucky,,17,,24,,22,,3,,skipped_already_filled
24e101d8-0eba-81d6-8149-ecfb9cb5e06a,ALT5 Sigma (ticker: $ALTS),,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8141-bcac-c3cf78e79fa6,Companion Backrooms (@xAIBackrooms),,20,,27,,24,,3,,skipped_already_filled
24e101d8-0eba-81ad-8dd1-fbb937e71c15,Lumos,,15,,27,,24,,2,,skipped_already_filled
24e101d8-0eba-81e4-a937-f29d2ad757cf,CliffSafe,,21,,20,,18,,3,,skipped_already_filled
24e101d8-0eba-81de-a7f6-e153909fb0a7,Cacao,,20,,27,,24,,4,,skipped_already_filled
24e101d8-0eba-8196-909a-d6138d749799,Boom,,18,,27,,25,,2,,skipped_already_filled
24e101d8-0eba-81e5-872e-c7494e3329e2,Flyspeck Project (@ProofOfProofs),,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8184-967b-ce204e1c7a76,3F Labs,,20,,23,,20,,3,,skipped_already_filled
24e101d8-0eba-81c2-aaa0-caa8b950d65d,fortune 🍀🟢,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8164-9523-cf3069dbefb6,Trips,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-8117-93f9-f0c573c30cf6,0DTE (@N0DTE),,16,,18,,15,,1,,skipped_already_filled
24e101d8-0eba-81d5-acd8-dd9c3faa9b9e,here.,,16,,28,,31,,4,,skipped_already_filled
24e101d8-0eba-8110-a759-d04d8d40efe5,HERD,,10,,15,,12,,1,,skipped_already_filled
24e101d8-0eba-8104-9d87-d3ad9dad5dc7,click.trade,,-1,,-1,,-1,,-1,,skipped_already_filled
24e101d8-0eba-81fd-9167-e3ce4b27f83d,Riva Money,,-1,,-1,,-1,,-1,,skipped_already_filled
24a101d8-0eba-814d-be65-e2e60ae6530c,Catapult,,20,,30,,29,,4,,skipped_already_filled
24a101d8-0eba-816e-8946-d1c315f64bd0,Norexa,,19,,30,,27,,3,,skipped_already_filled
24a101d8-0eba-8153-a334-e98b8d015230,Aura on Bags (@findmyaura),,15,,27,,23,,4,,skipped_already_filled
24a101d8-0eba-8169-9a63-e6eaf9f64c40,Zentra (zentrafi),,17,,26,,24,,3,,skipped_already_filled
24a101d8-0eba-816e-bf64-c93246c9b5f6,Byreal,,20,,31,,28,,4,,skipped_already_filled
24a101d8-0eba-8103-939e-c24a2bceced0,Concordia,,21,,30,,28,,4,,skipped_already_filled
24a101d8-0eba-814c-8ffc-deff387f25fe,heaven / $LIGHT,,20,,31,,27,,4,,skipped_already_filled
24a101d8-0eba-81c1-a394-c73f413763cf,Zenity,,-1,,-1,,-1,,-1,,skipped_already_filled
24a101d8-0eba-81e9-aa70-e48e8297311c,Market Monkey Terminal,,24,,28,,26,,4,,skipped_already_filled
24a101d8-0eba-812f-903b-e3137d263919,Quant.Fun,,20,,27,,22,,3,,skipped_already_filled
24a101d8-0eba-81d3-a5f2-c3ec2777def3,OMIPAL,,19,,26,,24,,3,,skipped_already_filled
24a101d8-0eba-81e4-82d3-f9ad09cf11ef,Perle Labs,,-1,,-1,,-1,,-1,,skipped_already_filled
24a101d8-0eba-81ed-b8d6-f9f4bd8055a2,OWASP Low-Code/No-Code,,-1,,-1,,-1,,-1,,skipped_already_filled
24a101d8-0eba-8134-80f9-eac3298668cd,Artificial Societies,,24,,30,,27,,4,,skipped_already_filled
24a101d8-0eba-81e7-b3af-dcc932620f95,Succinct Foundation,,-1,,-1,,-1,,-1,,skipped_already_filled
24a101d8-0eba-811e-b5ed-faf7ec12223d,Static Finance,,24,,28,,27,,4,,skipped_already_filled
24a101d8-0eba-8116-bec3-fedf07586ca4,Funnel,,17,,26,,24,,3,,skipped_already_filled
24a101d8-0eba-81f2-b96a-cd691c788a9e,QorGenius,,14,,26,,19,,3,,skipped_already_filled
24a101d8-0eba-8129-bafe-c5196db68769,Hamster (@usehamster),,21,,27,,23,,4,,skipped_already_filled
24a101d8-0eba-8122-b6bc-e15581ad4912,paper.ink,,-1,,-1,,-1,,-1,,skipped_already_filled
24a101d8-0eba-818c-b773-febe6b1eee2d,SHYP.FUN,,0,,0,,0,,0,,skipped_already_filled
24a101d8-0eba-8144-ad44-cad33236eedb,Dedalus Labs,,19,,28,,27,,3,,skipped_already_filled
24a101d8-0eba-81fe-be6a-fe5d013cb20e,daymi,,23,,30,,26,,4,,skipped_already_filled
24a101d8-0eba-8115-8f5b-fd50c162e217,Solotensor,,19,,29,,28,,4,,skipped_already_filled
24a101d8-0eba-81f4-90f5-c6aa7a6cdac9,Bounce.Tech,,18,,27,,26,,3,,skipped_already_filled
249101d8-0eba-81a2-9317-c055f6b09dac,Speak,,-1,,-1,,-1,,-1,,skipped_already_filled
249101d8-0eba-81b3-b189-fe9a0c4404bd,FLOps,,19,,30,,27,,4,,skipped_already_filled
249101d8-0eba-81a6-a7c9-c97104554b4c,Neuracore,,23,,29,,27,,4,,skipped_already_filled
249101d8-0eba-81d6-b3fe-c760a6131f66,GrokChain,,19,,27,,23,,3,,skipped_already_filled
249101d8-0eba-81a1-951c-d7e5219d34a9,Blockroll,,19,,25,,20,,3,,skipped_already_filled
249101d8-0eba-81a3-8e9a-ecf5e4117767,Nyx Foundation,,-1,,-1,,-1,,-1,,skipped_already_filled
249101d8-0eba-81fe-bc92-d96e6517959e,Somos Internet,,-1,,-1,,-1,,-1,,skipped_already_filled
249101d8-0eba-81f5-8bd2-db179dae6a0b,Innovosens AB Inc. ($ISENS),,-1,,-1,,-1,,-1,,skipped_already_filled
249101d8-0eba-81f9-b614-e91e036728df,Fintech NerdCon,,-1,,-1,,-1,,-1,,skipped_already_filled
249101d8-0eba-818a-85ce-cfe44858e569,Convo Space (0xConvo),,20,,27,,23,,3,,skipped_already_filled
